Data For Node Id: 9
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:5, Parent ID:1, Miner ID:3, Txns:1, Time:842.1181934100535
Block Id:16, Parent ID:1, Miner ID:14, Txns:1, Time:936.763643029266
Block Id:22, Parent ID:5, Miner ID:11, Txns:1, Time:7066.097368939599
Block Id:51, Parent ID:22, Miner ID:6, Txns:1, Time:7942.799175219677
Block Id:69, Parent ID:51, Miner ID:0, Txns:2, Time:12032.689776805784
Block Id:65, Parent ID:51, Miner ID:14, Txns:1, Time:12396.219905520693
Block Id:88, Parent ID:69, Miner ID:0, Txns:2, Time:14780.045813216831
Block Id:79, Parent ID:65, Miner ID:14, Txns:2, Time:15095.770381780809
Block Id:122, Parent ID:88, Miner ID:2, Txns:2, Time:16047.901963182676
Block Id:82, Parent ID:79, Miner ID:14, Txns:5, Time:16057.320281194625
Block Id:102, Parent ID:82, Miner ID:14, Txns:3, Time:16083.194058193218
Block Id:169, Parent ID:102, Miner ID:10, Txns:1, Time:18271.020140550598
Block Id:205, Parent ID:169, Miner ID:0, Txns:3, Time:21709.021898359006
Block Id:203, Parent ID:169, Miner ID:14, Txns:1, Time:22127.150262664218
Block Id:213, Parent ID:203, Miner ID:14, Txns:2, Time:22178.218444074806
Block Id:246, Parent ID:205, Miner ID:10, Txns:1, Time:22368.28471885843
Block Id:216, Parent ID:213, Miner ID:14, Txns:8, Time:22423.8296698095
Block Id:232, Parent ID:205, Miner ID:2, Txns:2, Time:22431.10042429254
Block Id:267, Parent ID:216, Miner ID:7, Txns:2, Time:24034.97448501389
Block Id:259, Parent ID:216, Miner ID:14, Txns:3, Time:24352.489035003222
Block Id:281, Parent ID:259, Miner ID:14, Txns:2, Time:26763.22288858229
Block Id:333, Parent ID:281, Miner ID:11, Txns:2, Time:29326.868488597564
Block Id:313, Parent ID:281, Miner ID:14, Txns:13, Time:29693.293780293356
Block Id:358, Parent ID:333, Miner ID:9, Txns:2, Time:30317.531168696372
Block Id:342, Parent ID:313, Miner ID:14, Txns:13, Time:30753.215672453483
Block Id:397, Parent ID:358, Miner ID:6, Txns:1, Time:31241.43327804082
Block Id:345, Parent ID:342, Miner ID:14, Txns:2, Time:31395.911282951532
Block Id:346, Parent ID:345, Miner ID:14, Txns:4, Time:31401.88651006277
Block Id:437, Parent ID:346, Miner ID:9, Txns:1, Time:34320.20744241047
Block Id:387, Parent ID:346, Miner ID:14, Txns:4, Time:34875.089299986364
Block Id:447, Parent ID:387, Miner ID:14, Txns:2, Time:34875.089299986364
Block Id:498, Parent ID:447, Miner ID:0, Txns:2, Time:36738.786040141946
Block Id:451, Parent ID:447, Miner ID:14, Txns:2, Time:37167.43907625216
Block Id:531, Parent ID:498, Miner ID:5, Txns:2, Time:41347.804850482324
Block Id:503, Parent ID:451, Miner ID:14, Txns:2, Time:41644.928356486416
Block Id:505, Parent ID:503, Miner ID:14, Txns:47, Time:41645.01589136429
Block Id:552, Parent ID:531, Miner ID:3, Txns:2, Time:41699.38386685811
Block Id:579, Parent ID:552, Miner ID:0, Txns:4, Time:42703.391301935546
Block Id:597, Parent ID:579, Miner ID:3, Txns:4, Time:44735.04228591713
Block Id:603, Parent ID:579, Miner ID:14, Txns:2, Time:44844.92958135845
Block Id:614, Parent ID:603, Miner ID:14, Txns:2, Time:46810.77330481122
Block Id:649, Parent ID:614, Miner ID:8, Txns:10, Time:47705.371391366134
Block Id:689, Parent ID:649, Miner ID:11, Txns:3, Time:53660.226741830076
