Data For Node Id: 5
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:5, Parent ID:1, Miner ID:3, Txns:1, Time:769.6059184315593
Block Id:16, Parent ID:1, Miner ID:14, Txns:1, Time:856.5003091230446
Block Id:22, Parent ID:5, Miner ID:11, Txns:1, Time:7052.067461462948
Block Id:51, Parent ID:22, Miner ID:6, Txns:1, Time:8027.290542379468
Block Id:69, Parent ID:51, Miner ID:0, Txns:2, Time:12172.43665738558
Block Id:65, Parent ID:51, Miner ID:14, Txns:1, Time:12318.961303046473
Block Id:88, Parent ID:69, Miner ID:0, Txns:2, Time:14936.114276293416
Block Id:79, Parent ID:65, Miner ID:14, Txns:2, Time:15030.198080567352
Block Id:82, Parent ID:79, Miner ID:14, Txns:5, Time:15977.801754366974
Block Id:102, Parent ID:82, Miner ID:14, Txns:3, Time:15977.801754366974
Block Id:122, Parent ID:88, Miner ID:2, Txns:2, Time:16034.403146609253
Block Id:169, Parent ID:102, Miner ID:10, Txns:1, Time:18098.038651254028
Block Id:205, Parent ID:169, Miner ID:0, Txns:3, Time:21885.978904946536
Block Id:203, Parent ID:169, Miner ID:14, Txns:1, Time:22008.14362019717
Block Id:213, Parent ID:203, Miner ID:14, Txns:2, Time:22010.040105324522
Block Id:246, Parent ID:205, Miner ID:10, Txns:1, Time:22195.013100336375
Block Id:232, Parent ID:205, Miner ID:2, Txns:2, Time:22312.091472587075
Block Id:216, Parent ID:213, Miner ID:14, Txns:8, Time:22345.532396779818
Block Id:267, Parent ID:216, Miner ID:7, Txns:2, Time:24150.70814519487
Block Id:259, Parent ID:216, Miner ID:14, Txns:3, Time:24262.910096024345
Block Id:281, Parent ID:259, Miner ID:14, Txns:2, Time:26679.280579596765
Block Id:333, Parent ID:281, Miner ID:11, Txns:2, Time:29313.610855758703
Block Id:313, Parent ID:281, Miner ID:14, Txns:13, Time:29598.238637166127
Block Id:358, Parent ID:333, Miner ID:9, Txns:2, Time:30637.458097810282
Block Id:342, Parent ID:313, Miner ID:14, Txns:13, Time:30647.7200675963
Block Id:345, Parent ID:342, Miner ID:14, Txns:2, Time:31306.843488163904
Block Id:346, Parent ID:345, Miner ID:14, Txns:4, Time:31306.843488163904
Block Id:397, Parent ID:358, Miner ID:6, Txns:1, Time:31344.1245054803
Block Id:437, Parent ID:346, Miner ID:9, Txns:1, Time:34633.11682063245
Block Id:387, Parent ID:346, Miner ID:14, Txns:4, Time:34706.880080797746
Block Id:447, Parent ID:387, Miner ID:14, Txns:2, Time:34745.30482089205
Block Id:498, Parent ID:447, Miner ID:0, Txns:2, Time:36899.73127956934
Block Id:451, Parent ID:447, Miner ID:14, Txns:2, Time:37047.90000810019
Block Id:531, Parent ID:498, Miner ID:5, Txns:2, Time:41102.5834072442
Block Id:503, Parent ID:451, Miner ID:14, Txns:2, Time:41520.056908650164
Block Id:505, Parent ID:503, Miner ID:14, Txns:47, Time:41539.11088014295
Block Id:552, Parent ID:531, Miner ID:3, Txns:2, Time:41650.45620072872
Block Id:579, Parent ID:552, Miner ID:0, Txns:4, Time:42845.73682618647
Block Id:597, Parent ID:579, Miner ID:3, Txns:4, Time:44660.680527266544
Block Id:603, Parent ID:579, Miner ID:14, Txns:2, Time:44787.53424197446
Block Id:614, Parent ID:603, Miner ID:14, Txns:2, Time:46706.32848365048
Block Id:649, Parent ID:614, Miner ID:8, Txns:10, Time:48005.76840805993
Block Id:689, Parent ID:649, Miner ID:11, Txns:3, Time:53658.34672138166
Block Id:687, Parent ID:649, Miner ID:12, Txns:2, Time:53790.92264064202
Block Id:690, Parent ID:649, Miner ID:14, Txns:3, Time:53916.36670475972
Block Id:739, Parent ID:687, Miner ID:8, Txns:2, Time:54981.174371277346
Block Id:749, Parent ID:739, Miner ID:8, Txns:3, Time:54981.174371277346
Block Id:764, Parent ID:749, Miner ID:0, Txns:2, Time:58851.60066289738
Block Id:780, Parent ID:749, Miner ID:14, Txns:2, Time:59021.861642583885
Block Id:810, Parent ID:764, Miner ID:7, Txns:2, Time:60569.46321593167
Block Id:823, Parent ID:764, Miner ID:8, Txns:2, Time:60802.73533960787
Block Id:864, Parent ID:810, Miner ID:10, Txns:2, Time:61529.246082662976
Block Id:857, Parent ID:810, Miner ID:14, Txns:2, Time:61636.70776808003
