Data For Node Id: 37
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:741.8968598894091
Block Id:82, Parent ID:6, Miner ID:46, Txns:1, Time:1709.4284071297648
Block Id:169, Parent ID:82, Miner ID:11, Txns:1, Time:6316.620086346265
Block Id:110, Parent ID:82, Miner ID:49, Txns:4, Time:6473.432242998705
Block Id:176, Parent ID:110, Miner ID:49, Txns:2, Time:11111.263641933847
Block Id:178, Parent ID:176, Miner ID:49, Txns:7, Time:11137.541263809007
Block Id:181, Parent ID:178, Miner ID:49, Txns:3, Time:11137.541263809007
Block Id:188, Parent ID:181, Miner ID:49, Txns:2, Time:11137.541263809007
