Data For Node Id: 11
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:697.5443197001282
Block Id:82, Parent ID:6, Miner ID:46, Txns:1, Time:2162.7304026231445
Block Id:169, Parent ID:82, Miner ID:11, Txns:1, Time:5957.31559574076
Block Id:110, Parent ID:82, Miner ID:49, Txns:4, Time:6550.491727986582
Block Id:176, Parent ID:110, Miner ID:49, Txns:2, Time:11220.229226806217
Block Id:178, Parent ID:176, Miner ID:49, Txns:7, Time:11221.515550150905
Block Id:181, Parent ID:178, Miner ID:49, Txns:3, Time:11223.239488832027
Block Id:188, Parent ID:181, Miner ID:49, Txns:2, Time:11223.239488832027
