Data For Node Id: 13
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:881.8098060435898
Block Id:82, Parent ID:6, Miner ID:46, Txns:1, Time:1830.98934077924
Block Id:169, Parent ID:82, Miner ID:11, Txns:1, Time:6277.700030378092
Block Id:110, Parent ID:82, Miner ID:49, Txns:4, Time:6420.016467977494
Block Id:176, Parent ID:110, Miner ID:49, Txns:2, Time:11105.925939373114
Block Id:178, Parent ID:176, Miner ID:49, Txns:7, Time:11121.107601721164
Block Id:181, Parent ID:178, Miner ID:49, Txns:3, Time:11121.107601721164
Block Id:188, Parent ID:181, Miner ID:49, Txns:2, Time:11158.608525584481
