Data For Node Id: 6
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:979.4874495215491
Block Id:82, Parent ID:6, Miner ID:46, Txns:1, Time:1977.5348467545846
Block Id:169, Parent ID:82, Miner ID:11, Txns:1, Time:6266.97583763348
Block Id:110, Parent ID:82, Miner ID:49, Txns:4, Time:6362.276831534374
Block Id:176, Parent ID:110, Miner ID:49, Txns:2, Time:11036.116220975846
Block Id:178, Parent ID:176, Miner ID:49, Txns:7, Time:11043.011113681054
Block Id:181, Parent ID:178, Miner ID:49, Txns:3, Time:11054.027974859757
Block Id:188, Parent ID:181, Miner ID:49, Txns:2, Time:11054.027974859757
