Data For Node Id: 36
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:833.1158464044815
Block Id:82, Parent ID:6, Miner ID:46, Txns:1, Time:2145.78601134933
Block Id:169, Parent ID:82, Miner ID:11, Txns:1, Time:6415.469314588696
Block Id:110, Parent ID:82, Miner ID:49, Txns:4, Time:6493.005445766208
Block Id:176, Parent ID:110, Miner ID:49, Txns:2, Time:11138.176348641424
Block Id:178, Parent ID:176, Miner ID:49, Txns:7, Time:11164.237913666662
Block Id:181, Parent ID:178, Miner ID:49, Txns:3, Time:11185.491896190297
Block Id:188, Parent ID:181, Miner ID:49, Txns:2, Time:11185.491896190297
