Data For Node Id: 7
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
<<<<<<< HEAD
Block Id:6, Parent ID:1, Miner ID:4, Txns:1, Time:1073.5206824499076
Block Id:93, Parent ID:6, Miner ID:32, Txns:2, Time:3224.410946221294
Block Id:101, Parent ID:6, Miner ID:5, Txns:2, Time:3463.571755146838
Block Id:135, Parent ID:93, Miner ID:17, Txns:1, Time:4468.991785615478
Block Id:117, Parent ID:93, Miner ID:49, Txns:2, Time:4419.914911025297
Block Id:248, Parent ID:117, Miner ID:24, Txns:1, Time:5351.758725370209
Block Id:179, Parent ID:117, Miner ID:49, Txns:2, Time:5135.147817205489
Block Id:271, Parent ID:179, Miner ID:49, Txns:4, Time:8861.006322340465
Block Id:370, Parent ID:271, Miner ID:49, Txns:2, Time:8886.235577213267
Block Id:309, Parent ID:179, Miner ID:5, Txns:1, Time:8975.487042505065
Block Id:356, Parent ID:179, Miner ID:11, Txns:1, Time:8846.239821329076
Block Id:320, Parent ID:248, Miner ID:12, Txns:1, Time:9042.591457236487
Block Id:489, Parent ID:370, Miner ID:24, Txns:2, Time:9822.548893128866
Block Id:382, Parent ID:370, Miner ID:49, Txns:3, Time:9599.264367045504
=======
Block Id:5, Parent ID:1, Miner ID:3, Txns:1, Time:670.2199577506136
Block Id:16, Parent ID:1, Miner ID:14, Txns:1, Time:890.1012611968138
Block Id:22, Parent ID:5, Miner ID:11, Txns:1, Time:6886.727554628397
Block Id:51, Parent ID:22, Miner ID:6, Txns:1, Time:7927.427035242738
Block Id:69, Parent ID:51, Miner ID:0, Txns:2, Time:11999.99858866764
Block Id:65, Parent ID:51, Miner ID:14, Txns:1, Time:12350.072845680403
Block Id:88, Parent ID:69, Miner ID:0, Txns:2, Time:14748.940571355117
Block Id:79, Parent ID:65, Miner ID:14, Txns:2, Time:15063.461101652561
Block Id:122, Parent ID:88, Miner ID:2, Txns:2, Time:15871.857081723872
Block Id:82, Parent ID:79, Miner ID:14, Txns:5, Time:16009.072827974383
Block Id:102, Parent ID:82, Miner ID:14, Txns:3, Time:16012.419425856106
Block Id:169, Parent ID:102, Miner ID:10, Txns:1, Time:18157.945364884796
Block Id:205, Parent ID:169, Miner ID:0, Txns:3, Time:21676.835355644267
Block Id:203, Parent ID:169, Miner ID:14, Txns:1, Time:22051.907780498463
Block Id:213, Parent ID:203, Miner ID:14, Txns:2, Time:22051.907780498463
Block Id:246, Parent ID:205, Miner ID:10, Txns:1, Time:22190.145762832024
Block Id:232, Parent ID:205, Miner ID:2, Txns:2, Time:22254.372188148584
Block Id:216, Parent ID:213, Miner ID:14, Txns:8, Time:22360.494493717517
Block Id:267, Parent ID:216, Miner ID:7, Txns:2, Time:23741.206341859703
Block Id:259, Parent ID:216, Miner ID:14, Txns:3, Time:24280.55776031466
Block Id:281, Parent ID:259, Miner ID:14, Txns:2, Time:26723.989002547853
Block Id:333, Parent ID:281, Miner ID:11, Txns:2, Time:29144.12098254122
Block Id:313, Parent ID:281, Miner ID:14, Txns:13, Time:29634.068185923712
Block Id:358, Parent ID:333, Miner ID:9, Txns:2, Time:30538.38373941714
Block Id:342, Parent ID:313, Miner ID:14, Txns:13, Time:30687.203634913352
Block Id:397, Parent ID:358, Miner ID:6, Txns:1, Time:31290.321242349564
Block Id:345, Parent ID:342, Miner ID:14, Txns:2, Time:31337.226334062616
Block Id:346, Parent ID:345, Miner ID:14, Txns:4, Time:31341.085024164535
Block Id:437, Parent ID:346, Miner ID:9, Txns:1, Time:34576.65126943578
Block Id:387, Parent ID:346, Miner ID:14, Txns:4, Time:34748.37183889236
Block Id:447, Parent ID:387, Miner ID:14, Txns:2, Time:34748.88096355341
Block Id:498, Parent ID:447, Miner ID:0, Txns:2, Time:36706.123620614744
Block Id:451, Parent ID:447, Miner ID:14, Txns:2, Time:37092.41926686959
Block Id:531, Parent ID:498, Miner ID:5, Txns:2, Time:41426.012109762334
Block Id:552, Parent ID:531, Miner ID:3, Txns:2, Time:41525.823836180716
Block Id:503, Parent ID:451, Miner ID:14, Txns:2, Time:41562.410827982254
Block Id:505, Parent ID:503, Miner ID:14, Txns:47, Time:41563.71390129205
Block Id:579, Parent ID:552, Miner ID:0, Txns:4, Time:42671.52270041868
Block Id:597, Parent ID:579, Miner ID:3, Txns:4, Time:44560.81941168925
Block Id:603, Parent ID:579, Miner ID:14, Txns:2, Time:44782.65776052023
Block Id:614, Parent ID:603, Miner ID:14, Txns:2, Time:46740.49072935463
Block Id:649, Parent ID:614, Miner ID:8, Txns:10, Time:47896.39926084733
Block Id:689, Parent ID:649, Miner ID:11, Txns:3, Time:53477.55983070629
Block Id:687, Parent ID:649, Miner ID:12, Txns:2, Time:53794.50889353144
Block Id:690, Parent ID:649, Miner ID:14, Txns:3, Time:53923.13117259362
Block Id:739, Parent ID:687, Miner ID:8, Txns:2, Time:54853.42622465551
Block Id:749, Parent ID:739, Miner ID:8, Txns:3, Time:54853.42622465551
Block Id:764, Parent ID:749, Miner ID:0, Txns:2, Time:58661.77810787816
Block Id:780, Parent ID:749, Miner ID:14, Txns:2, Time:59045.024258804864
Block Id:810, Parent ID:764, Miner ID:7, Txns:2, Time:60162.82951693395
Block Id:823, Parent ID:764, Miner ID:8, Txns:2, Time:60710.35556840667
Block Id:864, Parent ID:810, Miner ID:10, Txns:2, Time:61518.80486846992
Block Id:857, Parent ID:810, Miner ID:14, Txns:2, Time:61670.93819187558
Block Id:893, Parent ID:864, Miner ID:13, Txns:1, Time:62040.7847289606
Block Id:910, Parent ID:893, Miner ID:8, Txns:2, Time:62191.86778435618
Block Id:953, Parent ID:910, Miner ID:5, Txns:1, Time:63728.29372472748
Block Id:969, Parent ID:953, Miner ID:6, Txns:1, Time:69366.50765659272
Block Id:979, Parent ID:953, Miner ID:14, Txns:2, Time:69433.19187526913
Block Id:1026, Parent ID:969, Miner ID:7, Txns:2, Time:75277.71856683005
Block Id:1010, Parent ID:969, Miner ID:2, Txns:3, Time:75524.38782424256
Block Id:1053, Parent ID:1026, Miner ID:11, Txns:2, Time:75621.24406546587
Block Id:985, Parent ID:979, Miner ID:14, Txns:4, Time:75655.56833602031
Block Id:992, Parent ID:985, Miner ID:14, Txns:3, Time:76127.76012343318
Block Id:1091, Parent ID:1053, Miner ID:2, Txns:2, Time:81856.76483496524
Block Id:994, Parent ID:992, Miner ID:14, Txns:5, Time:82010.87249717113
Block Id:1140, Parent ID:1091, Miner ID:1, Txns:2, Time:82862.10341925247
Block Id:1036, Parent ID:994, Miner ID:14, Txns:2, Time:83099.07625448058
Block Id:1166, Parent ID:1140, Miner ID:7, Txns:6, Time:83156.54275201134
Block Id:1173, Parent ID:1140, Miner ID:0, Txns:5, Time:83571.18446477315
Block Id:1044, Parent ID:1036, Miner ID:14, Txns:3, Time:83702.29085616555
Block Id:1192, Parent ID:1166, Miner ID:9, Txns:3, Time:84354.69707762505
Block Id:1104, Parent ID:1044, Miner ID:14, Txns:2, Time:84515.40025966255
Block Id:1223, Parent ID:1192, Miner ID:3, Txns:2, Time:85179.14421283573
