Data For Node Id: 11
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:5, Parent ID:1, Miner ID:3, Txns:1, Time:700.0867072757379
Block Id:16, Parent ID:1, Miner ID:14, Txns:1, Time:921.5975362567444
Block Id:30, Parent ID:5, Miner ID:9, Txns:1, Time:1594.3847752167062
Block Id:43, Parent ID:30, Miner ID:8, Txns:1, Time:3176.1700982876073
Block Id:65, Parent ID:43, Miner ID:7, Txns:1, Time:3907.3622757880535
Block Id:64, Parent ID:43, Miner ID:14, Txns:1, Time:4448.940001838614
Block Id:90, Parent ID:65, Miner ID:5, Txns:1, Time:5683.544540631229
Block Id:70, Parent ID:64, Miner ID:14, Txns:2, Time:5981.652266531671
Block Id:110, Parent ID:90, Miner ID:8, Txns:1, Time:10971.755191974353
Block Id:95, Parent ID:70, Miner ID:14, Txns:2, Time:11214.799158991184
Block Id:153, Parent ID:110, Miner ID:1, Txns:1, Time:11395.749588741466
Block Id:124, Parent ID:95, Miner ID:14, Txns:3, Time:11654.84935710591
Block Id:168, Parent ID:153, Miner ID:4, Txns:2, Time:14722.200029295123
Block Id:128, Parent ID:124, Miner ID:14, Txns:4, Time:15038.830507160503
Block Id:197, Parent ID:168, Miner ID:7, Txns:2, Time:15286.923055320398
Block Id:200, Parent ID:168, Miner ID:10, Txns:1, Time:15606.137051759068
Block Id:129, Parent ID:128, Miner ID:14, Txns:3, Time:15770.248077886348
Block Id:217, Parent ID:197, Miner ID:8, Txns:1, Time:16243.57142763102
Block Id:133, Parent ID:129, Miner ID:14, Txns:2, Time:16486.62593546355
Block Id:233, Parent ID:217, Miner ID:11, Txns:2, Time:21355.193856327605
Block Id:135, Parent ID:133, Miner ID:14, Txns:3, Time:22086.40717773579
Block Id:175, Parent ID:135, Miner ID:14, Txns:3, Time:24191.69701858246
Block Id:266, Parent ID:233, Miner ID:13, Txns:3, Time:24197.26474240061
Block Id:284, Parent ID:266, Miner ID:1, Txns:3, Time:25141.42553309825
Block Id:176, Parent ID:175, Miner ID:14, Txns:3, Time:25397.485797641748
Block Id:330, Parent ID:284, Miner ID:8, Txns:2, Time:26973.686756479918
Block Id:313, Parent ID:176, Miner ID:14, Txns:2, Time:27171.068744185555
Block Id:349, Parent ID:330, Miner ID:4, Txns:6, Time:27652.057369480637
Block Id:340, Parent ID:313, Miner ID:14, Txns:2, Time:27982.720473637502
Block Id:396, Parent ID:349, Miner ID:5, Txns:3, Time:32725.513401299686
Block Id:417, Parent ID:396, Miner ID:5, Txns:3, Time:32731.284562365538
Block Id:347, Parent ID:340, Miner ID:14, Txns:2, Time:32961.19509329665
Block Id:375, Parent ID:347, Miner ID:14, Txns:3, Time:32961.259122490395
Block Id:448, Parent ID:417, Miner ID:11, Txns:1, Time:36968.46585197642
Block Id:436, Parent ID:417, Miner ID:6, Txns:2, Time:37065.40877286748
Block Id:492, Parent ID:436, Miner ID:0, Txns:1, Time:37570.314059183955
Block Id:504, Parent ID:492, Miner ID:1, Txns:6, Time:38302.48438726376
Block Id:537, Parent ID:504, Miner ID:12, Txns:4, Time:39353.428439472525
Block Id:587, Parent ID:537, Miner ID:1, Txns:2, Time:46457.33700683774
Block Id:583, Parent ID:537, Miner ID:14, Txns:2, Time:46729.0318033316
