Data For Node Id: 7
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:5, Parent ID:1, Miner ID:3, Txns:1, Time:666.3920388198973
Block Id:16, Parent ID:1, Miner ID:14, Txns:1, Time:888.5099020343634
Block Id:27, Parent ID:5, Miner ID:5, Txns:1, Time:1954.6248681633522
Block Id:51, Parent ID:27, Miner ID:1, Txns:2, Time:3816.563404025832
Block Id:49, Parent ID:27, Miner ID:14, Txns:1, Time:4081.978769865308
Block Id:65, Parent ID:51, Miner ID:8, Txns:1, Time:8988.763979797624
Block Id:53, Parent ID:49, Miner ID:14, Txns:2, Time:9139.725839935589
Block Id:80, Parent ID:53, Miner ID:14, Txns:2, Time:14540.144730876464
Block Id:95, Parent ID:65, Miner ID:13, Txns:2, Time:14543.28044904322
Block Id:144, Parent ID:95, Miner ID:12, Txns:2, Time:15965.600381221318
Block Id:106, Parent ID:80, Miner ID:14, Txns:2, Time:16141.13174031463
Block Id:156, Parent ID:144, Miner ID:0, Txns:2, Time:16321.409397410529
Block Id:110, Parent ID:106, Miner ID:14, Txns:1, Time:16668.133329826298
Block Id:173, Parent ID:156, Miner ID:1, Txns:3, Time:20985.605993497844
Block Id:116, Parent ID:110, Miner ID:14, Txns:2, Time:21276.783445511366
Block Id:216, Parent ID:173, Miner ID:4, Txns:2, Time:24408.024238473263
Block Id:119, Parent ID:116, Miner ID:14, Txns:3, Time:24538.147092677253
Block Id:244, Parent ID:216, Miner ID:8, Txns:2, Time:26456.214272715086
Block Id:124, Parent ID:119, Miner ID:14, Txns:4, Time:26630.97213297317
Block Id:288, Parent ID:244, Miner ID:6, Txns:2, Time:27561.675746150733
Block Id:268, Parent ID:244, Miner ID:4, Txns:2, Time:27895.084895952386
Block Id:308, Parent ID:288, Miner ID:11, Txns:2, Time:33482.248619772145
Block Id:304, Parent ID:288, Miner ID:14, Txns:2, Time:34012.14294260116
Block Id:353, Parent ID:308, Miner ID:10, Txns:1, Time:36879.02894553907
Block Id:368, Parent ID:353, Miner ID:2, Txns:8, Time:38477.599140753
Block Id:422, Parent ID:368, Miner ID:8, Txns:2, Time:39022.789518528065
Block Id:419, Parent ID:368, Miner ID:5, Txns:1, Time:39454.984587784886
Block Id:450, Parent ID:419, Miner ID:5, Txns:2, Time:39859.571982367546
