Data For Node Id: 10
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:5, Parent ID:1, Miner ID:3, Txns:1, Time:837.0442190247403
Block Id:16, Parent ID:1, Miner ID:14, Txns:1, Time:914.3726984063879
Block Id:27, Parent ID:5, Miner ID:5, Txns:1, Time:1974.1848501189916
Block Id:49, Parent ID:27, Miner ID:14, Txns:1, Time:4100.393421014192
Block Id:51, Parent ID:27, Miner ID:1, Txns:2, Time:4101.086389977247
Block Id:65, Parent ID:51, Miner ID:8, Txns:1, Time:9167.928073577199
Block Id:53, Parent ID:49, Miner ID:14, Txns:2, Time:9168.11912387052
Block Id:80, Parent ID:53, Miner ID:14, Txns:2, Time:14592.333255914164
Block Id:95, Parent ID:65, Miner ID:13, Txns:2, Time:14763.050629658557
Block Id:144, Parent ID:95, Miner ID:12, Txns:2, Time:16137.350890744316
Block Id:106, Parent ID:80, Miner ID:14, Txns:2, Time:16183.467587670957
Block Id:156, Parent ID:144, Miner ID:0, Txns:2, Time:16691.637894607342
Block Id:110, Parent ID:106, Miner ID:14, Txns:1, Time:16735.427573111054
Block Id:173, Parent ID:156, Miner ID:1, Txns:3, Time:21286.871734433116
Block Id:116, Parent ID:110, Miner ID:14, Txns:2, Time:21307.706149189107
Block Id:216, Parent ID:173, Miner ID:4, Txns:2, Time:24498.593141155012
Block Id:119, Parent ID:116, Miner ID:14, Txns:3, Time:24569.573630723127
Block Id:244, Parent ID:216, Miner ID:8, Txns:2, Time:26611.817432532993
Block Id:124, Parent ID:119, Miner ID:14, Txns:4, Time:26655.537614673965
Block Id:288, Parent ID:244, Miner ID:6, Txns:2, Time:27757.04421204329
Block Id:268, Parent ID:244, Miner ID:4, Txns:2, Time:28026.945924817253
Block Id:308, Parent ID:288, Miner ID:11, Txns:2, Time:33932.69574222393
Block Id:304, Parent ID:288, Miner ID:14, Txns:2, Time:34033.39665689719
Block Id:353, Parent ID:308, Miner ID:10, Txns:1, Time:36723.601078743945
Block Id:368, Parent ID:353, Miner ID:2, Txns:8, Time:38644.87632852049
Block Id:422, Parent ID:368, Miner ID:8, Txns:2, Time:39205.53114454261
Block Id:419, Parent ID:368, Miner ID:5, Txns:1, Time:39472.28239352794
